P/R,4.0,3.0,2.0,1.5,1.0,0.8,0.6,0.4,0.2
0.605645,-49.3351,40.0649,-3.1673,-0.564999,0.564922,0.7588,0.862716,0.920792,0.974279
0.608258,-49.6739,40.4189,-3.21916,-0.592893,0.514751,0.75287,0.860094,0.918918,0.973742
0.608662,-49.7263,40.4737,-3.22718,-0.597207,0.506993,0.751953,0.859689,0.918686,0.973659
0.608877,-49.7543,40.5029,-3.23145,-0.599507,0.502855,0.751463,0.859473,0.918562,0.973604
0.609146,-49.7892,40.5393,-3.2368,-0.602383,0.539349,0.750852,0.859202,0.918407,0.973536
0.625199,-51.8713,42.7144,-3.55546,-0.773774,2.71441,0.714415,0.843091,0.909179,0.969442
0.633467,-52.9438,43.8348,-3.7196,-0.862058,3.83479,0.692112,0.834792,0.904426,0.967333
0.633979,-53.0102,43.9041,-3.72976,-0.867522,3.90413,0.690732,0.833761,0.904132,0.967203
0.636053,-53.2791,44.1851,-3.77093,-0.889665,4.18514,0.685138,0.829583,0.902939,0.966674
0.648011,-54.8302,45.8055,-4.00832,-1.01735,5.80549,0.642568,0.805489,0.896065,0.963624
0.650435,-55.1446,46.1339,-4.05644,-1.04323,6.13394,0.633938,0.801835,0.894671,0.963006
0.652859,-55.459,46.4624,-4.10456,-1.06911,6.46239,0.61756,0.798181,0.893278,0.962388
0.657465,-56.0564,47.0864,-4.19598,-1.11828,7.08644,0.586442,0.791239,0.89063,0.961109
0.6597,-56.3464,47.3893,-4.24036,-1.14215,7.38935,0.576531,0.787869,0.889345,0.960489
0.662609,-56.7237,47.7835,-4.29811,-1.17321,7.78348,0.563635,0.783485,0.887397,0.959681
0.668184,-57.4468,48.5389,-4.40878,-1.23274,8.53892,0.538918,0.772252,0.883662,0.958134
0.671604,-57.8905,49.0024,-4.47668,-1.26926,9.0024,0.502397,0.76536,0.88137,0.957184
0.681731,-59.204,50.3746,-4.67772,-1.37738,10.3746,0.394271,0.744956,0.874586,0.954373
0.688061,-60.0249,51.2322,-4.80336,-1.44496,11.2322,0.326692,0.732204,0.867173,0.952616
0.693366,-60.7131,51.9511,-4.90869,-1.50161,11.9511,0.270041,0.713316,0.860959,0.951143
0.695252,-60.9577,52.2066,-4.94612,-1.52174,12.2066,0.249911,0.706604,0.858751,0.950089
0.70247,-61.8939,53.1847,-5.08941,-1.59881,13.1847,0.172842,0.684654,0.850298,0.946054
0.703682,-62.0511,53.3489,-5.11346,-1.61175,13.3489,0.159902,0.678424,0.848878,0.945377
0.706025,-62.355,53.6664,-5.15998,-1.63677,13.6664,0.134883,0.666379,0.846526,0.944067
0.713216,-63.2878,54.6408,-5.30274,-1.71355,14.6408,0.0581023,0.640779,0.839309,0.940047
0.716717,-63.7419,55.1152,-5.37224,-1.75094,15.1152,0.0207183,0.615206,0.835795,0.938089
0.721996,-64.4266,55.8305,-5.47704,-1.8073,15.8305,-0.0356454,0.596414,0.830496,0.935138
0.723909,-64.6747,56.0896,-5.515,-1.82772,16.0896,-0.0560628,0.589607,0.827372,0.934069
0.72644,-65.0031,56.4327,-5.56525,-1.85475,16.4327,-0.0830943,0.568313,0.823235,0.932654
0.727383,-65.1253,56.5604,-5.58397,-1.86481,16.5604,-0.0931592,0.560384,0.821695,0.932022
0.730884,-65.5795,57.0348,-5.65347,-1.9022,17.0348,-0.130543,0.534811,0.815974,0.929677
0.734332,-66.0266,57.5019,-5.72191,-1.93901,17.5019,-0.167352,0.501939,0.810342,0.927367
0.751165,-68.21,59.7828,-6.05607,-2.11874,19.7828,-0.347083,0.341432,0.782838,0.91609
0.759487,-69.2895,60.9105,-6.22128,-2.2076,20.9105,-0.435942,0.262077,0.768487,0.910515
0.776671,-71.5183,63.2389,-6.5624,-2.39106,23.2389,-0.619411,0.0982314,0.738856,0.895729
0.783862,-72.451,64.2133,-6.70515,-2.46785,24.2133,-0.696192,0.0296627,0.713256,0.889542
0.785154,-72.6187,64.3884,-6.73082,-2.48165,24.3884,-0.709996,0.0173358,0.697953,0.88843
0.787255,-72.8912,64.6731,-6.77252,-2.50408,24.6731,-0.732426,-0.00269552,0.673086,0.886057
